gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Recency,Frequency,Monetary,Segment,churn_prob,Risk,Value,Action
Female,0,No,Yes,13,1,0,DSL,0,0,1,1,0,0,Month-to-month,No,Mailed check,53.45,718.1,0,13,3,718.1,2,0.1803789513927377,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),69.95,320.4,0,5,1,320.4,2,0.24747142979801257,Medium Risk,Low Value,General engagement
Male,0,No,No,1,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,101.45,101.45,1,1,5,101.45,3,0.4119467833772353,High Risk,Low Value,Low priority: Minimal effort
Male,0,Yes,Yes,13,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,No,Electronic check,97.0,1334.45,0,13,4,1334.45,3,0.3051713481531907,Medium Risk,Low Value,General engagement
Male,0,No,No,37,1,1,DSL,1,1,1,1,1,1,One year,Yes,Bank transfer (automatic),90.6,3358.65,0,37,8,3358.65,1,0.32457962196960305,Medium Risk,Medium Value,General engagement
Male,0,Yes,No,64,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,Yes,Mailed check,73.55,4764.0,0,64,2,4764.0,0,0.287668215781094,Medium Risk,Medium Value,General engagement
Female,0,Yes,No,5,1,1,DSL,0,0,1,1,1,0,Month-to-month,No,Bank transfer (automatic),67.95,350.3,1,5,5,350.3,3,0.18573571693181887,Low Risk,Low Value,General engagement
Female,0,Yes,No,61,1,1,Fiber optic,0,1,0,1,0,1,Two year,Yes,Bank transfer (automatic),94.35,5703.0,0,61,5,5703.0,1,0.14139913634832282,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,No,No,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.5,69.5,1,1,1,69.5,2,0.3619793585125722,Medium Risk,Low Value,General engagement
Male,0,No,No,1,1,0,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,18.85,18.85,1,1,1,18.85,2,0.20049318803807473,Medium Risk,Low Value,General engagement
Male,0,No,No,26,1,0,No,0,0,0,0,0,0,One year,No,Mailed check,19.4,525.55,0,26,1,525.55,2,0.15749690128140728,Low Risk,Low Value,General engagement
Female,0,No,No,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.2,69.2,1,1,1,69.2,2,0.3619793585125722,Medium Risk,Low Value,General engagement
Male,0,Yes,No,24,1,0,No,0,0,0,0,0,0,Two year,No,Mailed check,19.75,483.15,0,24,1,483.15,2,0.06250572188314207,Low Risk,Low Value,General engagement
Male,0,Yes,No,17,0,0,DSL,0,0,1,1,1,1,One year,No,Electronic check,54.6,934.8,0,17,4,934.8,3,0.2994829061644241,Medium Risk,Low Value,General engagement
Female,0,No,Yes,26,0,0,DSL,0,0,1,0,0,0,Month-to-month,Yes,Mailed check,29.8,786.5,0,26,1,786.5,2,0.1646511434031806,Low Risk,Low Value,General engagement
Male,0,No,No,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.65,69.65,1,1,1,69.65,2,0.3619793585125722,Medium Risk,Low Value,General engagement
Male,1,Yes,No,40,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,No,Electronic check,101.85,4086.3,1,40,5,4086.3,1,0.2404874053854391,Medium Risk,Medium Value,General engagement
Male,0,No,No,52,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,Yes,Electronic check,103.05,5364.8,0,52,6,5364.8,1,0.35914753791936804,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,No,No,1,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,Yes,Electronic check,82.3,82.3,1,1,3,82.3,2,0.3889477065720831,Medium Risk,Low Value,General engagement
Male,0,No,No,1,1,0,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.3,20.3,0,1,1,20.3,2,0.20049318803807473,Medium Risk,Low Value,General engagement
Female,0,No,No,21,0,0,DSL,1,0,0,1,0,0,Two year,No,Mailed check,35.1,770.4,0,21,2,770.4,2,0.06431312777476349,Low Risk,Low Value,General engagement
Female,0,Yes,No,67,1,1,Fiber optic,0,1,1,0,1,1,One year,Yes,Bank transfer (automatic),105.7,6816.95,0,67,6,6816.95,1,0.41812167726682475,High Risk,High Value,Priority: Give discounts + personal offers
Female,0,Yes,Yes,44,1,0,DSL,1,0,0,1,0,0,Month-to-month,No,Bank transfer (automatic),56.25,2419.55,0,44,3,2419.55,0,0.1766076933307149,Low Risk,Medium Value,General engagement
Male,0,Yes,Yes,70,0,0,DSL,0,1,1,1,1,1,One year,No,Electronic check,60.35,4138.7,0,70,5,4138.7,1,0.23723246876366602,Medium Risk,Medium Value,General engagement
Male,0,No,No,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,No,Electronic check,79.25,267.6,1,3,2,267.6,2,0.3249193075135415,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,56,1,0,DSL,1,1,1,0,0,0,Two year,Yes,Bank transfer (automatic),59.8,3457.45,0,56,4,3457.45,0,0.03511606777675327,Low Risk,Medium Value,General engagement
Female,0,No,No,13,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,84.6,1115.2,1,13,3,1115.2,2,0.3087279855837723,Medium Risk,Low Value,General engagement
Female,0,Yes,Yes,58,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,1,58,5,5435.6,1,0.3007332593242188,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,Yes,Yes,42,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,94.2,4186.3,1,42,4,4186.3,3,0.27969434676127086,Medium Risk,Medium Value,General engagement
Male,1,Yes,No,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,25.05,25.05,1,1,0,25.05,2,0.2476651614535289,Medium Risk,Low Value,General engagement
Female,0,Yes,Yes,46,1,1,Fiber optic,1,0,1,1,0,1,Two year,No,Mailed check,99.65,4630.2,0,46,6,4630.2,1,0.12931904874817507,Low Risk,Medium Value,General engagement
Female,0,Yes,Yes,63,1,0,DSL,1,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),50.65,3221.25,0,63,2,3221.25,0,0.04391410797344179,Low Risk,Medium Value,General engagement
Male,0,No,No,11,1,0,DSL,0,1,1,1,0,0,Month-to-month,Yes,Electronic check,60.9,688.5,0,11,4,688.5,3,0.18187466886778814,Low Risk,Low Value,General engagement
Male,0,Yes,Yes,15,1,1,DSL,0,0,1,1,0,0,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,0,15,4,867.1,3,0.16295691394022613,Low Risk,Low Value,General engagement
Male,0,Yes,No,72,0,0,DSL,1,1,1,1,1,1,Two year,Yes,Electronic check,64.7,4746.05,0,72,6,4746.05,1,0.050929058913519176,Low Risk,Medium Value,General engagement
Female,0,No,No,29,0,0,DSL,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),25.1,712.85,1,29,0,712.85,2,0.17928950421327014,Low Risk,Low Value,General engagement
Male,0,No,Yes,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,No,Electronic check,48.95,48.95,1,1,2,48.95,2,0.18471991857299308,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,6,1,0,DSL,0,0,0,0,1,0,Month-to-month,No,Electronic check,54.85,355.1,0,6,2,355.1,2,0.19674556867222595,Low Risk,Low Value,General engagement
Male,0,No,No,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,45.3,45.3,1,1,1,45.3,2,0.21067545488362036,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,63,1,1,Fiber optic,0,1,0,0,0,1,One year,Yes,Electronic check,91.35,5764.7,0,63,4,5764.7,1,0.3631279122265126,Medium Risk,High Value,Engage: Notifications + feature updates
Male,0,No,No,2,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,Yes,Electronic check,85.85,167.3,1,2,3,167.3,2,0.3068244902996926,Medium Risk,Low Value,General engagement
Female,0,Yes,Yes,18,1,1,No,0,0,0,0,0,0,Two year,No,Mailed check,25.1,428.45,0,18,2,428.45,2,0.05785723854801418,Low Risk,Low Value,General engagement
Female,0,Yes,No,43,0,0,DSL,1,0,0,1,0,0,Month-to-month,No,Bank transfer (automatic),34.0,1505.35,0,43,2,1505.35,0,0.19105299910025167,Low Risk,Low Value,General engagement
Female,0,No,No,15,0,0,DSL,1,1,1,1,0,0,One year,No,Mailed check,45.9,693.45,0,15,4,693.45,3,0.23912579669580983,Medium Risk,Low Value,General engagement
Male,0,No,Yes,10,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,No,Electronic check,95.2,930.4,1,10,4,930.4,3,0.30996263659134,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,55,1,0,No,0,0,0,0,0,0,Two year,No,Mailed check,20.5,1177.95,0,55,1,1177.95,0,0.07659312109726693,Low Risk,Low Value,General engagement
Male,0,No,Yes,49,1,1,Fiber optic,0,0,0,1,1,1,One year,Yes,Bank transfer (automatic),100.6,5069.65,1,49,5,5069.65,1,0.3824986111065787,Medium Risk,High Value,Engage: Notifications + feature updates
Male,0,Yes,Yes,6,1,0,DSL,0,1,1,0,0,0,Month-to-month,Yes,Mailed check,55.3,324.25,1,6,3,324.25,2,0.1690336117288506,Low Risk,Low Value,General engagement
Male,0,Yes,Yes,70,1,0,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),20.35,1458.1,0,70,1,1458.1,0,0.07287613522488494,Low Risk,Low Value,General engagement
Male,1,No,No,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,74.85,156.4,1,2,2,156.4,2,0.3004107885304758,Medium Risk,Low Value,General engagement
Male,1,Yes,No,63,0,0,DSL,1,0,0,1,0,0,One year,No,Bank transfer (automatic),36.1,2298.9,0,63,2,2298.9,0,0.24595305167929474,Medium Risk,Medium Value,General engagement
Female,0,No,No,25,1,0,DSL,0,1,0,1,0,1,Month-to-month,Yes,Bank transfer (automatic),65.8,1679.65,0,25,4,1679.65,3,0.22065698215469692,Medium Risk,Low Value,General engagement
Female,1,No,No,18,1,0,No,0,0,0,0,0,0,One year,No,Bank transfer (automatic),20.35,369.6,0,18,1,369.6,2,0.19185117858975528,Low Risk,Low Value,General engagement
Male,1,Yes,No,28,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,Yes,Electronic check,105.8,2998.0,0,28,6,2998.0,3,0.35938054362861815,Medium Risk,Medium Value,General engagement
Female,1,No,No,53,1,0,Fiber optic,1,1,0,1,0,1,One year,Yes,Mailed check,96.75,5206.55,0,53,5,5206.55,1,0.4394551286349517,High Risk,High Value,Priority: Give discounts + personal offers
Male,0,No,No,35,1,0,Fiber optic,0,1,1,0,1,1,One year,Yes,Bank transfer (automatic),102.35,3626.1,1,35,5,3626.1,3,0.40739624534739166,High Risk,Medium Value,General engagement
Male,0,No,No,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,No,Mailed check,24.4,24.4,0,1,0,24.4,2,0.23710948380003938,Medium Risk,Low Value,General engagement
Male,0,Yes,No,70,1,1,Fiber optic,1,1,1,1,1,1,One year,No,Credit card (automatic),115.65,7968.85,1,70,8,7968.85,1,0.5121919688474252,High Risk,High Value,Priority: Give discounts + personal offers
Male,0,No,No,2,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,Yes,Electronic check,79.85,152.45,1,2,3,152.45,2,0.34211878480542807,Medium Risk,Low Value,General engagement
Female,0,Yes,No,26,1,0,DSL,0,1,0,1,1,1,Month-to-month,Yes,Electronic check,73.05,1959.5,0,26,5,1959.5,3,0.20914555599617393,Medium Risk,Low Value,General engagement
Female,0,No,No,34,1,0,DSL,1,1,0,0,0,1,One year,No,Electronic check,64.35,2053.05,0,34,4,2053.05,3,0.24110137870712783,Medium Risk,Medium Value,General engagement
Female,0,No,Yes,19,1,0,No,0,0,0,0,0,0,Two year,No,Mailed check,20.5,398.55,0,19,1,398.55,2,0.07848406782660128,Low Risk,Low Value,General engagement
Male,0,No,No,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,76.0,1130.85,1,15,2,1130.85,2,0.30257113745946423,Medium Risk,Low Value,General engagement
Female,0,Yes,Yes,62,1,0,DSL,1,0,1,0,0,0,One year,No,Credit card (automatic),54.75,3425.35,0,62,3,3425.35,0,0.179365006650832,Low Risk,Medium Value,General engagement
Female,1,No,No,42,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,1,42,6,4323.45,1,0.35317646602324815,Medium Risk,Medium Value,General engagement
Female,0,No,No,9,1,0,DSL,1,1,0,0,1,1,Month-to-month,Yes,Electronic check,74.65,703.55,1,9,5,703.55,3,0.1800811479555507,Low Risk,Low Value,General engagement
Male,0,No,No,24,1,0,DSL,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,51.15,1275.7,0,24,2,1275.7,2,0.14950406932237612,Low Risk,Low Value,General engagement
Male,1,Yes,No,68,0,0,DSL,1,1,1,0,0,0,Two year,Yes,Electronic check,41.95,2965.75,0,68,3,2965.75,0,0.05978456639101719,Low Risk,Medium Value,General engagement
Male,0,Yes,Yes,31,1,0,DSL,0,0,1,1,0,0,Month-to-month,No,Mailed check,54.35,1647.0,0,31,3,1647.0,3,0.1660795367885174,Low Risk,Low Value,General engagement
Female,0,No,No,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,56.25,56.25,1,1,2,56.25,2,0.21142665612797898,Medium Risk,Low Value,General engagement
Male,0,Yes,No,21,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,Yes,Electronic check,106.1,2249.95,1,21,6,2249.95,3,0.35092262554862436,Medium Risk,Medium Value,General engagement
Female,0,Yes,No,63,1,0,Fiber optic,0,1,0,0,1,1,One year,Yes,Electronic check,96.0,6109.75,0,63,4,6109.75,1,0.3924374073400782,Medium Risk,High Value,Engage: Notifications + feature updates
Female,1,No,No,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,1,2,2,159.4,2,0.2896579551123267,Medium Risk,Low Value,General engagement
Female,0,Yes,Yes,61,0,0,DSL,0,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),61.45,3751.15,0,61,5,3751.15,1,0.053617627400238524,Low Risk,Medium Value,General engagement
Female,0,No,No,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Electronic check,68.65,68.65,1,1,1,68.65,2,0.3619793585125722,Medium Risk,Low Value,General engagement
Male,0,No,No,18,1,0,No,0,0,0,0,0,0,One year,No,Mailed check,19.65,411.25,0,18,1,411.25,2,0.15749690128140728,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,6,1,0,No,0,0,0,0,0,0,One year,No,Credit card (automatic),19.0,105.5,0,6,1,105.5,2,0.12796025999562435,Low Risk,Low Value,General engagement
Female,0,No,No,33,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,100.0,3320.6,0,33,5,3320.6,3,0.34615430589439455,Medium Risk,Medium Value,General engagement
Male,0,No,No,16,1,0,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),20.25,327.45,1,16,1,327.45,2,0.1612699681156291,Low Risk,Low Value,General engagement
Female,0,Yes,No,56,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,Yes,Electronic check,98.7,5669.5,0,56,5,5669.5,1,0.3378468018031536,Medium Risk,High Value,Engage: Notifications + feature updates
Male,0,No,Yes,23,1,0,No,0,0,0,0,0,0,One year,No,Mailed check,19.8,465.45,0,23,1,465.45,2,0.11970306763348956,Low Risk,Low Value,General engagement
Male,0,No,No,9,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,Yes,Electronic check,73.8,704.3,0,9,2,704.3,2,0.306834685420814,Medium Risk,Low Value,General engagement
Female,1,Yes,No,14,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,100.2,1369.8,1,14,5,1369.8,3,0.331011448928169,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,1,15,2,1107.25,2,0.2906997259957206,Medium Risk,Low Value,General engagement
Male,0,No,No,5,1,0,No,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),20.05,95.55,0,5,1,95.55,2,0.15473335548696485,Low Risk,Low Value,General engagement
Male,0,Yes,No,61,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,Yes,Electronic check,106.2,6375.2,0,61,6,6375.2,1,0.2650754545807815,Medium Risk,High Value,Engage: Notifications + feature updates
Male,0,Yes,Yes,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,Yes,Credit card (automatic),116.55,8152.3,0,70,8,8152.3,1,0.12569477356290995,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,No,No,15,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,Yes,Electronic check,99.7,1566.75,0,15,5,1566.75,3,0.24448670410789808,Medium Risk,Low Value,General engagement
Male,0,Yes,Yes,8,1,0,No,0,0,0,0,0,0,Two year,No,Mailed check,19.7,130.25,0,8,1,130.25,2,0.07659312109726693,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,8,1,0,No,0,0,0,0,0,0,Two year,No,Mailed check,19.5,162.15,0,8,1,162.15,2,0.07659312109726693,Low Risk,Low Value,General engagement
Female,0,No,No,4,0,0,DSL,1,0,0,0,0,0,Month-to-month,Yes,Mailed check,29.15,110.05,0,4,1,110.05,2,0.1667509337078764,Low Risk,Low Value,General engagement
Female,0,No,No,34,1,0,DSL,1,1,0,0,0,0,One year,No,Mailed check,55.0,1885.15,0,34,3,1885.15,3,0.2087403429261342,Medium Risk,Low Value,General engagement
Male,0,Yes,No,68,1,1,DSL,1,1,1,1,1,1,Two year,Yes,Credit card (automatic),90.8,6302.85,0,68,8,6302.85,1,0.05897941310151076,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,Yes,Yes,45,0,0,DSL,0,1,1,1,0,1,One year,No,Bank transfer (automatic),51.0,2264.5,0,45,4,2264.5,3,0.2538309210220861,Medium Risk,Medium Value,General engagement
Female,1,No,No,9,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,Yes,Electronic check,90.1,816.8,0,9,4,816.8,3,0.349082504281041,Medium Risk,Low Value,General engagement
Female,0,No,No,22,1,1,DSL,1,0,0,1,0,0,Month-to-month,Yes,Mailed check,59.05,1253.5,0,22,4,1253.5,3,0.20455336542652167,Medium Risk,Low Value,General engagement
Female,0,No,No,2,1,0,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.3,41.2,0,2,1,41.2,2,0.15651800483781264,Low Risk,Low Value,General engagement
Male,0,Yes,No,70,1,1,DSL,0,1,1,1,1,0,Two year,No,Bank transfer (automatic),72.95,5265.55,0,70,6,5265.55,1,0.07225204764113385,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,No,Yes,10,1,1,DSL,1,0,1,1,0,1,One year,No,Credit card (automatic),73.55,693.3,0,10,6,693.3,3,0.3041295719203033,Medium Risk,Low Value,General engagement
Male,0,No,No,72,1,1,DSL,1,0,1,1,1,1,Two year,No,Credit card (automatic),84.3,5997.1,0,72,7,5997.1,1,0.07829579953777736,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,Yes,Yes,49,1,0,DSL,0,1,1,0,1,1,One year,No,Credit card (automatic),78.0,3824.2,0,49,5,3824.2,1,0.23824664678004834,Medium Risk,Medium Value,General engagement
Female,1,No,No,54,1,1,DSL,0,1,0,1,1,0,One year,No,Mailed check,72.1,3886.05,0,54,5,3886.05,1,0.2335470183496301,Medium Risk,Medium Value,General engagement
Female,0,No,No,71,1,1,Fiber optic,1,1,1,0,1,1,Two year,Yes,Credit card (automatic),106.75,7283.25,0,71,7,7283.25,1,0.1270720790692959,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,No,No,22,1,0,No,0,0,0,0,0,0,One year,Yes,Mailed check,19.25,412.55,0,22,1,412.55,2,0.15749690128140728,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,50,1,0,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),20.55,1070.25,0,50,1,1070.25,0,0.07287613522488494,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,43,1,0,No,0,0,0,0,0,0,One year,No,Mailed check,20.0,817.95,0,43,1,817.95,0,0.10254095742624296,Low Risk,Low Value,General engagement
Female,0,Yes,Yes,45,1,1,No,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),24.65,1171.3,0,45,2,1171.3,0,0.0568980466752357,Low Risk,Low Value,General engagement
Male,1,No,No,64,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,0,64,6,6548.65,1,0.33372453958466936,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,Yes,Yes,23,1,1,No,0,0,0,0,0,0,Two year,No,Mailed check,23.85,625.65,0,23,2,625.65,2,0.05785723854801418,Low Risk,Low Value,General engagement
Female,0,Yes,No,68,1,1,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),25.8,1911.5,0,68,2,1911.5,0,0.06700956783454788,Low Risk,Low Value,General engagement
Female,0,No,No,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,70.85,70.85,1,1,1,70.85,2,0.3619793585125722,Medium Risk,Low Value,General engagement
Male,0,No,No,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),69.8,134.7,1,2,1,134.7,2,0.24528347501228687,Medium Risk,Low Value,General engagement
Male,0,No,No,26,1,0,DSL,0,0,0,1,1,0,One year,No,Credit card (automatic),59.45,1507.0,0,26,3,1507.0,3,0.23287311649592507,Medium Risk,Low Value,General engagement
Male,0,Yes,No,55,0,0,DSL,0,0,1,1,1,1,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,1,55,4,2978.3,0,0.2139885875467631,Medium Risk,Medium Value,General engagement
Male,0,No,No,14,1,0,No,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,20.05,299.3,0,14,1,299.3,2,0.17249506213111906,Low Risk,Low Value,General engagement
Male,0,Yes,No,71,1,0,DSL,1,0,1,1,1,1,Two year,Yes,Electronic check,82.55,5832.65,0,71,6,5832.65,1,0.06706735248073507,Low Risk,High Value,Reward: Loyalty perks / premium features
Male,0,No,No,64,1,1,DSL,1,1,1,1,1,0,One year,No,Electronic check,81.25,5567.55,0,64,7,5567.55,1,0.24085206342138055,Medium Risk,High Value,Engage: Notifications + feature updates
Female,0,No,No,7,1,0,DSL,0,0,0,1,1,1,Month-to-month,Yes,Credit card (automatic),70.75,450.8,1,7,4,450.8,3,0.2189838807491188,Medium Risk,Low Value,General engagement
Female,0,No,No,57,1,0,DSL,1,1,1,1,1,0,Two year,Yes,Credit card (automatic),74.3,4166.35,0,57,6,4166.35,1,0.06442705845019088,Low Risk,Medium Value,General engagement
Female,0,Yes,No,13,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,No,Electronic check,94.1,1215.6,1,13,5,1215.6,3,0.3347044706259051,Medium Risk,Low Value,General engagement
Female,0,Yes,Yes,3,0,0,DSL,1,0,0,0,0,0,Month-to-month,No,Credit card (automatic),29.7,91.7,1,3,1,91.7,2,0.15314461029206294,Low Risk,Low Value,General engagement
Male,1,Yes,No,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,No,Credit card (automatic),109.7,7898.45,0,72,7,7898.45,1,0.14454104753152527,Low Risk,High Value,Reward: Loyalty perks / premium features
Female,0,Yes,Yes,40,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,0,40,5,3915.4,3,0.3095081402305657,Medium Risk,Medium Value,General engagement
Male,0,Yes,No,14,1,1,DSL,0,0,0,1,1,0,Month-to-month,Yes,Credit card (automatic),66.6,979.5,0,14,4,979.5,3,0.18758859593571164,Low Risk,Low Value,General engagement
Male,0,Yes,Yes,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,44.5,90.05,0,2,1,90.05,2,0.1488445183679606,Low Risk,Low Value,General engagement
Male,1,No,No,66,1,1,Fiber optic,0,1,1,1,1,1,One year,No,Credit card (automatic),110.9,7432.05,1,66,7,7432.05,1,0.44750864615049074,High Risk,High Value,Priority: Give discounts + personal offers
